1970,Tucan Hostel,"Cusco a 0,32 km del centro"
1971,Hotel Peru Real,"Cusco a 0,63 km del centro"
1972,Hotel Andenes Al Cielo,"Cusco a 0,25 km del centro"
1973,Hotel Fiesta Inn Cusco,"Cusco a 0,7 km del centro"
1974,Yuyay Apartaments Cusco,"Cusco a 0,69 km del centro"
1975,Hotel Shared Apartments San Blas,"Cusco a 0,32 km del centro"
1976,Muru Homely Hotel Cusco,"Cusco a 0,56 km del centro"
1977,Tocuyeros Boutique Hotel,"Cusco a 0,27 km del centro"
1978,Hotel Paradis Cusco,"Cusco a 1,93 km del centro"
1979,Apartamento Latinos House Cusco,"Cusco a 3,36 km del centro"
1980,Hotel Del Prado Hometown,"Cusco a 0,6 km del centro"
1981,Hostal Posada Senda Boutique,"Cusco a 0,29 km del centro"
1982,Bed & Breakfast Casa Montes San Blas,"Cusco a 0,32 km del centro"
1983,Apartment In The Plaza De Armas Cusco With Garage,"Cusco a 0,16 km del centro"
1984,Hostal Cool Cat House,"Cusco a 0,52 km del centro"
1985,Apartamento Hermoso Departamento En Cusco,"Cusco a 1,75 km del centro"
1986,Apartamento Casa Bitoque,"Cusco a 0,44 km del centro"
1987,Miravalle Lodge Apart,"Cusco a 2,03 km del centro"
1988,Apartamento Pumacahua Department,"Cusco a 0,7 km del centro"
1989,Cecy's House,"Cusco a 2,57 km del centro"
1990,Apartamento Parque 5,"Cusco a 2,29 km del centro"
1991,Hostal Parwa Hostel,"Cusco a 0,67 km del centro"
1992,Apartamento Cherry Cusco,"Cusco a 0,47 km del centro"
1993,Bed & Breakfast Yabar San Blas,"Cusco a 0,26 km del centro"
1994,Historical Center Apartments,"Cusco a 0,39 km del centro"
1995,La Escala Bed And Breakfast,"Cusco a 0,86 km del centro"
1996,Carlos House Cusco 3,"Cusco a 0,42 km del centro"
1997,Apart Inka Deluxe,"Cusco a 2,3 km del centro"
1998,Hotel Elmer Cusco,"Cusco a 0,43 km del centro"
1999,Hostal Hospedaje Bazalar,"Cusco a 0,41 km del centro"
2000,Sba - Apartments In San Blas,"Cusco a 0,47 km del centro"
2001,Apartamento Euler House,"Cusco a 0,91 km del centro"
2002,Albergue Hostal Apu Wasi,"Cusco a 0,45 km del centro"
2003,Apartamento Cusco's Flat,"Cusco a 0,67 km del centro"
2004,Posada Yuris House Hotel II,"Cusco a 0,39 km del centro"
2005,Hotel La Casona Real Cusco,"Cusco a 0,11 km del centro"
2006,Albergue Mirador De San Blas,"Cusco a 0,27 km del centro"
2007,Bed & Breakfast Golden House Inn - Cusco,"Cusco a 0,2 km del centro"
2008,Bed & Breakfast Arcopata Guest House,"Cusco a 0,35 km del centro"
2009,Hotel El Puma Hostal,"Cusco a 0,22 km del centro"
2010,Hotel Asiri Cascada Del Inka,"Cusco a 0,62 km del centro"
2011,Hostel Imperial Backpackers,"Cusco a 0,31 km del centro"
2012,Apartamento Casa Hospedaje Fernandos,"Cusco a 1,46 km del centro"
2013,The Inn Machupic Hostal,"Cusco a 1,66 km del centro"
2014,Bed & Breakfast Cuatro Gatos Privado,"Cusco a 0,58 km del centro"
2015,Apartamento Boutique Amaru Wasi,"Cusco a 0,49 km del centro"
2016,Apartamento En El Centro Historico De Cusco,"Cusco a 0,43 km del centro"
2017,Hotel Qheswa Casa Boutique,"Cusco a 1,73 km del centro"
2018,Hostal Kuski Hospedaje,"Cusco a 0,45 km del centro"
2019,Posada El Mirador De La Ã±usta,"Cusco a 0,43 km del centro"
2020,Hotel Casona Boutique,"Cusco a 0,21 km del centro"
2021,Hotel Mayu Wasi,"Cusco a 0,49 km del centro"
2022,Kusipaqari Hotel,"Cusco a 0,31 km del centro"
2023,Albergue Hostal Carmeli A&c,"Cusco a 0,43 km del centro"
2024,Bed & Breakfast Qori Kintu San Blas,"Cusco a 0,31 km del centro"
2025,Comfortable New Apartment Cusco,"Cusco a 1,57 km del centro"
2026,Apartment Inti,"Cusco a 2,1 km del centro"
2027,Apartamentos Tuyumayu Homely,"Cusco a 0,24 km del centro"
2028,Hotel Melanys,"Cusco a 1,49 km del centro"
2029,Bed & Breakfast Sight Qoricancha,"Cusco a 0,42 km del centro"
2030,Home Garden Hotel,"Cusco a 0,39 km del centro"
2031,Hostal Casa Recoleta 555,"Cusco a 0,3 km del centro"
2032,Hotel Hostal Ukumari Andino,"Cusco a 3,92 km del centro"
2033,Apartamento Cusi Causay,"Cusco a 1,03 km del centro"
2034,Apartamento Mini Depas Cusco,"Cusco a 0,27 km del centro"
2035,Casa De Antonio Y Bertha,Cusco a 2 km del centro
2036,"Apartamento Apv Surihuaylla Grande B-14, Pasaje Choquequirao, Los Nogales, San Sebastian","Cusco a 3,83 km del centro"
2037,Apartamento Sky Room Hostel,"Cusco a 1,49 km del centro"
2038,Hostal Wonder Dream Guest House,"Cusco a 0,65 km del centro"
2039,Apartamento SoÃ±ando En Cusco,"Cusco a 1,76 km del centro"
2040,Apartamento La Villa,"Cusco a 2,57 km del centro"
2041,Apartamento Happy Days Hospedaje Familiar,"Cusco a 2,07 km del centro"
2042,Apartamento La Villa,"Cusco a 2,57 km del centro"
2043,Apartamento SoÃ±ando En Cusco,"Cusco a 1,77 km del centro"
2044,Apartamento Calido Departamento En Cusco,"Cusco a 1,51 km del centro"
2045,Hostal Qori Huallpa,"Cusco a 0,84 km del centro"
2046,Munay Apart Central,"Cusco a 0,21 km del centro"
2047,Apartamento Alojamiento Marrioss,"Cusco a 2,6 km del centro"
2048,Apartamento Casa-josefina,"Cusco a 0,62 km del centro"
2049,Apartament 07 Pax Full Fourniture With Private Bathrooms And Transport Encluded,"Cusco a 1,76 km del centro"
2050,Apartamento Familiar Entero Cusco X5,"Cusco a 1,91 km del centro"
2051,Korilazo 2,"Cusco a 0,21 km del centro"
2052,Hotel Hidden Garden,"Cusco a 2,03 km del centro"
2053,Hostal T'anta Wasi Hostel Cusco,"Cusco a 0,49 km del centro"
2054,Apartamento Killaly Inn,"Cusco a 0,61 km del centro"
2055,Apartamento Departamento En Santa MÃ³nica Al Frente Del Real Plaza,"Cusco a 2,01 km del centro"
2056,Albergue Barrio Inka Bnb,"Cusco a 0,46 km del centro"
2057,Hostal Cusco Magico 3 - Casa Particular,"Cusco a 2,63 km del centro"
2058,Centric Apartment Fully Furnished,"Cusco a 0,54 km del centro"
2059,Casa Del Arco Bed & Breakfast,"Cusco a 0,52 km del centro"
2060,Posada Okidoki Cusco Hostal,"Cusco a 0,43 km del centro"
2061,Agroturismo Hotel R House Valle Sagrado Collection,"Cusco a 21,61 km del centro"
2062,Art Apart Hotel Cusco,"Cusco a 0,39 km del centro"
2063,Apartamento Trinidad Wasi,"Cusco a 0,58 km del centro"
2064,Apartamento Goodaymate,"Cusco a 1,13 km del centro"
2065,Apartamento Auccapuri Wasi,"Cusco a 6,29 km del centro"
2066,Apartment At Historical Center,"Cusco a 0,46 km del centro"
2067,Queshua Apartment,"Cusco a 0,61 km del centro"
2068,Espacioso Confortable Apartamento Familia,"Cusco a 2,05 km del centro"
2069,Cusco Cozy Apartment,"Cusco a 2,1 km del centro"
2070,Apartamento Munaycha Wasi I,"Cusco a 0,64 km del centro"
2071,Hostal Wichana Wasi,"Cusco a 0,56 km del centro"
2072,Apartamento Cusco Retreat,"Cusco a 1,02 km del centro"
2073,Apartamento Studio In Historic Center Cusco,"Cusco a 0,35 km del centro"
2074,Cholita's Apartament,"Cusco a 0,34 km del centro"
2075,Wasinkayka Aparts & Rooms,"Cusco a 1,92 km del centro"
2076,Illary,"Cusco a 0,31 km del centro"
2077,Albergue Guest Home Aparthotel,"Cusco a 0,6 km del centro"
2078,Albergue Ojotapackers,"Cusco a 0,85 km del centro"
2079,Apartamento Departamento En El Centro De Cusco,"Cusco a 0,27 km del centro"
2080,Apartamento Slaviero Home,"Cusco a 6,91 km del centro"
2081,Hotel Gran Palma,"Huancayo a 0,56 km del centro"
2082,Hostal Hotel Embajada Wanka,"Huancayo a 1,31 km del centro"
2083,Hotel B&v,"Huancayo a 0,63 km del centro"
2084,Blub Hotel Spa,"Huancayo a 0,31 km del centro"
2085,Isha Hotel Huancayo,"Huancayo a 0,45 km del centro"
2086,Albergue Hospedaje Familiar B&B Virma,"Huancayo a 1,94 km del centro"
2087,Galio Hotel,"Huancayo a 0,91 km del centro"
2088,The Duke Hotel,"Huancayo a 2,61 km del centro"
2089,Hostal Bahamas,"Huancayo a 2,44 km del centro"
2090,Hotel De Turismo,"Huancayo a 0,63 km del centro"
2091,Hotel Kuska,"Huancayo a 3,33 km del centro"
2092,Casa Hotel Huancayo,"Huancayo a 1,9 km del centro"
2093,Apartamento Lindos Minidepas En Estreno!!!,"Huancayo a 1,45 km del centro"
2094,Hostal Hospedaje America,"Huancayo a 0,99 km del centro"
2095,Hotel Huaytapallana Suites,"Huancayo a 0,82 km del centro"
2096,Casalos Hotel & Spa,"Huancayo a 0,26 km del centro"
2097,"Apartamento Departamento Acogedor En Zona Residencial, Segura Y A Pocos Minutos Del Centro De La Ciudad.","Huancayo a 1,32 km del centro"
2098,Apartamento La Chula!!!!!,"Huancayo a 1,72 km del centro"
2099,Apartamento Hermoso Departamento Residencial Cerca Al Centro,"Huancayo a 0,91 km del centro"
2100,Apartamento Departamento Amplio D&c,"Huancayo a 1,39 km del centro"
2101,Apartamento Wasichakuy 2,"Huancayo a 0,86 km del centro"
2102,Jota Home,"Huancayo a 1,11 km del centro"
2103,Hotel ViÃ±as,"Huancayo a 0,75 km del centro"
2104,Bed & Breakfast Casa Blanca Suites - Huancayo,"Huancayo a 2,02 km del centro"
2105,Hotel Casona Museo Catalina Huanca,"Huancayo a 5,2 km del centro"
2106,Hotel Casa Campestre Lagunilla,"Huancayo a 13,94 km del centro"
2107,Apartments La Polaca + Transport Included,Huancayo a 1 km del centro
2108,Hostal Rooms Md Y Fs,"Huancayo a 1,17 km del centro"
2109,Hotel Ayenda Orlak,"Huancayo a 0,54 km del centro"
2110,Wanka Aparts,"Huancayo a 0,77 km del centro"
2111,Hotel El Mirador Torre Torre,"Huancayo a 1,33 km del centro"
2112,Hostal La Azotea,"Huancayo a 4,13 km del centro"
2113,Hotel Hospedaje Manchego's,"Huancayo a 0,97 km del centro"
2114,Apartamento CÃ³modo Departamento En El Centro De Huancayo,"Huancayo a 1,03 km del centro"
2115,Apartamento Lovely Departamento En Huancayo,"Huancayo a 1,96 km del centro"
2116,Casa Millotingo,"Huancayo a 0,09 km del centro"
2117,Hotel R&n Shullkas Suites,"Huancayo a 0,82 km del centro"
2118,Apartamento At Home,"Huancayo a 0,69 km del centro"
2119,Pretty Apartment,"Huancayo a 0,17 km del centro"
2120,Apartamento Wasichakuy,"Huancayo a 0,84 km del centro"
2121,Hotel Las Lomas,"Huancayo a 0,52 km del centro"
2122,Apartamento Diva Appartaments,"Huancayo a 0,7 km del centro"
2123,"Hostal Posada ""junco Y Capuli""","Huancayo a 0,8 km del centro"
2124,Hostal Sauna Tambo Wasi,"Huancayo a 1,11 km del centro"
2125,Hostal Wakapacha Museo Hospedaje,"Huancayo a 1,05 km del centro"
2126,Apartamentos La Ribera,"Huancayo a 0,83 km del centro"
2127,Hostal Casa Vega,"Huancayo a 0,96 km del centro"
2128,Hotel Ada's Palace,"Huancayo a 0,93 km del centro"
2129,Posada Hostal Wallallo,"Huancayo a 2,32 km del centro"
2130,Hotel Majhami,"Huancayo a 2,29 km del centro"
2131,Posada Hospedaje Centro,"Huancayo a 0,61 km del centro"
2132,Hotel Shelter,"Huancayo a 0,95 km del centro"
2133,Posada Tour Hostal Wanka,"Huancayo a 1,32 km del centro"
2134,Apartamento Amoblado,"Huancayo a 2,15 km del centro"
2135,Hotel Plaza Presidente,"Huancayo a 0,98 km del centro"
2136,A-hope Suite Hotel,"Huancayo a 0,41 km del centro"
2137,Encanto Wanka - Hostel,"Huancayo a 0,81 km del centro"
2138,Apartamento Lujoso Departamento En San Carlos,"Huancayo a 2,29 km del centro"
2139,Albergue Sierra Verde,"Huancayo a 1,05 km del centro"
2140,Casablanca Hostal,"Huancayo a 2,11 km del centro"
